"gene_names","var_zt","var_ict"
"ZNF821",1.6295,1.525
"MRPL16",0.887,0.61
"RSF1",1.5067,1.3749
"TFB1M",0.848,0.6687
"GZMH",1.0401,1.1315
"PSTPIP1",0.8795,0.6959
"ASMTL",1.712,1.7308
"LAG3",1.121,0.9943
"IFITM3",0.6952,0.5791
"VILL",1.1236,0.9576
"PELI2",0.629,0.4877
"PPIL2",1.4588,1.4857
"NUP133",0.6933,0.4678
"LYRM1",1.6666,1.7588
"BAIAP3",0.4742,0.2533
"ARRDC2",1.0165,0.9732
"SLC37A3",1.0131,0.9593
"C5orf22",1.469,1.5142
"USP39",0.837,0.6689
"NDRG3",1.7584,1.6121
"ALKBH7",1.7407,1.6428
"ACSL6",1.1059,0.9048
"HMOX1",1.4562,1.2874
"GIMAP4",1.3125,1.0561
"MMD",1.3705,1.3193
"HMOX2",1.4536,1.356
"HPS6",1.0862,0.9634
"MYL9",0.7317,0.6243
"C9orf142",1.6661,1.7208
"ELF2",1.5525,1.5802
"SAT1",0.8103,0.7706
"TAF10",1.0522,0.9507
"SETD1B",1.758,1.6014
"CTRL",0.5469,0.3998
"UBA1",1.0648,0.8623
"TSNARE1",1.91,1.8664
"WWC3",0.7499,0.4673
"MTMR12",1.0148,0.7158
"FAM118B",1.4202,1.4031
"DUSP12",1.0796,0.7994
"PARP6",1.7331,1.7419
"HOXB2",1.0877,0.8279
"CYTIP",1.1258,1.2075
"RANBP9",1.4403,1.3369
"SLC30A6",1.4518,1.4243
"FDFT1",1.7276,1.7571
"POLR1D",1.4922,1.6689
"LAIR1",0.9163,0.8601
"MGST1",0.8373,0.6259
"ZSCAN29",0.9832,0.9089
"ITCH",1.1345,0.908
"DDX24",0.5128,0.4909
"UBE2O",1.4115,1.275
"TMED2",1.5956,1.3377
"FAM117B",1.183,1.2271
"STARD10",0.5339,0.3734
"SLC35A5",0.9436,0.7809
"RBBP5",1.3525,1.056
"TMEM14A",1.5911,1.3956
"APBB1IP",1.4528,1.255
"THBD",0.5161,0.3945
"WTAP",1.8271,1.6018
"CYP2R1",1.1325,0.8745
"CFDP1",0.809,0.9165
"DHRS7B",1.3159,1.2948
"NUP37",1.4365,1.1452
"MCCC2",1.4032,1.4247
"COPZ1",1.7218,1.7524
"MOSPD2",0.549,0.4545
"H6PD",0.9304,0.8941
"ACTR3B",1.7339,1.4093
"COX11",1.0667,0.7427
"CD9",1.4393,1.4194
"SPG20",1.8081,1.6193
"FAM168B",1.6471,1.7285
"PSMB4",1.4043,1.4529
"C1orf162",1.6391,1.6281
"IFI6",0.5925,0.5704
"RPS6KC1",1.8928,1.8104
"PHF20",1.6667,1.2185
"ST3GAL4",0.9468,0.796
"PKP4",1.3463,1.3529
"MED10",1.0996,0.816
"RNASE4",1.7171,1.7243
"KIFAP3",1.4364,1.215
"ATP5G2",1.0114,0.9334
"VPS39",1.3572,1.0272
"AP3S2",0.9589,0.962
"RAVER1",0.9358,0.8431
"GZMB",0.4905,0.3796
"PHGDH",0.5351,0.4693
"PSMD2",1.7802,1.5029
"NFRKB",1.5635,1.6701
"C10orf128",1.1772,1.0581
"PRPSAP2",1.3649,1.1204
"CASZ1",0.9706,0.6545
"RBM38",1.1942,1.0284
"GPBP1L1",1.7464,1.8037
"BAIAP2",1.2953,1.1958
"AP1G2",1.3378,1.1385
"TRIM24",0.8971,0.8575
"CALU",1.0242,1.1098
"CCND2",0.6422,0.6213
"ENG",1.5135,1.142
"NUDCD3",1.7241,1.6768
"APEX2",1.5825,1.4589
"LLGL1",1.6736,1.7226
"VIM",1.3657,1.2744
"MRPL13",1.2237,0.9655
"NCAPD2",0.9968,0.9325
"METTL3",1.0542,0.8921
"EPHB4",1.0137,0.7223
"FAU",1.205,0.9922
"RAB14",1.8049,1.892
"CSTA",1.6447,1.5323
"TBC1D1",1.4714,1.1861
"MED30",1.6503,1.8484
"CTSO",1.6238,1.6573
"MRPS10",0.9248,0.7319
"CCDC88C",1.1352,1.1164
"RMND1",1.173,1.097
"CTNNBIP1",1.1496,0.9371
"DOK4",0.897,0.7233
"UBE4B",1.3895,1.1644
"IGF1R",0.9879,0.7465
"PSMA4",1.4682,1.2272
"TP53BP2",1.7606,1.763
"STOM",1.1926,1.1819
"NUP107",0.6022,0.3645
"XPO7",1.4541,1.1045
"CCT2",0.9194,0.6727
"CREBL2",1.1418,0.9717
"SAAL1",1.2811,0.964
"HSD17B12",1.5272,1.5411
"TM9SF3",1.2462,1.2027
"PIH1D1",1.0774,0.9974
"RNGTT",1.2147,1.0017
"PRNP",1.2181,1.0054
"TAPT1",1.3924,1.2423
"IP6K1",0.6017,0.3915
"PLEKHM2",0.7952,0.5251
"HDAC7",1.2537,1.2836
"B4GALT3",1.591,1.4484
"APRT",0.7953,0.6439
"VHL",1.5877,1.5608
"TMEM9B",1.2999,1.0413
"BMS1",0.8266,0.7507
"DMPK",0.9799,1.019
"RAP1GAP2",0.9523,0.6713
"ZNF500",1.1082,0.9395
"RLIM",1.8184,1.6911
"RAB6A",1.3979,1.3756
"POP5",1.2534,1.0168
"CRIPAK",1.7717,1.6922
"HDAC6",1.4536,1.5848
"ACLY",1.4301,1.3465
"HNRNPM",0.7267,0.546
"ZNF606",1.1608,0.9848
"TOX4",1.2883,1.2146
"ERLIN1",0.8092,0.6248
"MAF",1.2682,1.181
"PSMD7",0.6301,0.4642
"IL2RG",1.1361,1.2102
"EIF3K",0.8713,0.7237
"ABHD5",0.4691,0.3075
"FYB",1.2714,1.239
"FBXL12",1.2302,1.0038
"YIF1B",1.4448,1.307
"WSB2",1.6292,1.5851
"MFSD11",1.5106,1.3412
"TICAM1",1.2962,1.4661
"SUPV3L1",0.9125,0.6588
"CD36",1.0282,0.804
"ABCD3",1.3155,1.09
"EIF2B3",1.0812,0.9745
"ZNF524",1.4458,1.4121
"AKT1",0.9244,0.6758
"NSUN4",1.3614,1.2523
"FBXO42",1.6655,1.5737
"POLR3A",1.435,1.5771
"TNFRSF8",0.9546,0.8121
"SKAP1",0.7103,0.5056
"NFATC2IP",1.3119,1.4458
"CCDC92",1.4218,1.3518
"BTLA",1.0913,1.0008
"DCTN2",1.6766,1.7189
"TMEM5",1.116,0.9358
"HSPA1A",1.0077,0.6947
"CLEC2D",0.6001,0.3582
"BATF",1.085,0.9257
"NDUFA12",1.2536,0.9897
"SNX12",1.6114,1.591
"PAQR6",1.1337,1.0322
"KCTD15",1.8084,1.8768
"SATB1",0.5516,0.2972
"SERINC5",0.9493,0.9847
"ANAPC11",1.1822,1.3514
"ACACB",1.5144,1.6122
"REC8",0.4821,0.4929
"DUS1L",1.3411,1.3594
"KIAA0753",1.191,1.0464
"ZNF768",1.4815,1.5915
"SFT2D2",1.8691,1.7521
"NOL7",0.4575,0.2916
"HCFC1",1.4729,1.5751
"DTNBP1",1.1262,0.9754
"GALNT2",1.3244,1.1549
"RBM4B",1.233,1.1678
"NCLN",1.2698,1.1004
"CEBPE",0.7192,0.5287
"BCL9L",1.1733,0.9974
"FAM3C",0.7047,0.5409
"GSPT2",1.4312,1.2359
"MTMR6",0.9935,0.8682
"MRFAP1L1",1.3937,1.1441
"NACC2",0.711,0.4998
"GRPEL1",1.2023,0.9508
"PHYH",0.8099,0.6772
"DIABLO",1.6081,1.3523
"ANXA3",1.0212,0.8262
"SUB1",1.4123,1.187
"BECN1",1.2358,1.1052
"CHD3",1.1242,1.1474
"PFKM",0.8076,0.7501
"TIMM22",1.7618,1.5484
"SCPEP1",0.8095,0.8019
"MCM6",1.1254,0.8275
"FBXO18",1.5983,1.3902
"UQCRFS1",0.9636,0.771
"TK2",1.1035,0.7951
"HINFP",1.3608,1.2792
"TLR5",0.6486,0.4985
"YWHAH",1.2904,1.2038
"GTF2F2",1.423,1.0928
"HMGXB4",1.5584,1.3527
"DCAF5",0.7921,0.7336
"TPMT",1.6488,1.3705
"NDUFB2",1.0818,0.8681
"TMEM187",1.0693,0.8587
"TRIB2",0.7361,0.4823
"SLC26A6",1.5285,1.2328
"DNAJB11",1.4629,1.165
"TUBB1",1.0181,0.7356
"RNASEH1",1.2945,1.2009
"POLH",0.9665,0.8298
"C1orf122",1.1468,1.0343
"TGFA",0.7391,0.5915
"LRIG1",0.3102,0.1597
"TTC27",0.5067,0.3359
"TMEM2",1.1008,0.8179
"TM2D2",1.0135,0.8589
"SLC26A11",0.4198,0.1929
"DOT1L",1.4894,1.1954
"OTUD5",0.9533,0.6537
"RSPRY1",1.4755,1.3842
"POLE4",1.7027,1.4365
"SDHAF2",1.2189,1.3515
"NAA15",1.1286,1.0312
"CDKN2D",1.106,0.9202
"TATDN1",1.1233,0.774
"CCR3",0.9673,0.9083
"CSRNP1",0.7964,0.5867
"ITFG1",1.5615,1.5981
"C19orf53",1.5919,1.5108
"EHD1",0.9593,0.7825
"DHRS3",1.372,1.1343
"HNRNPD",0.699,0.6101
"ZC3H7A",1.1008,1.1821
"AAMP",1.8834,1.8902
"SPATA20",0.7595,0.6895
"NOL11",1.3799,1.0999
"STK35",1.3082,1.0711
"GNL1",0.9226,0.805
"GM2A",1.3737,1.1079
"BDH1",1.5959,1.5007
"ACTR6",1.1398,0.8651
"PDE4A",1.548,1.6748
"PHC3",1.5413,1.6296
"RPS6",1.2338,0.8891
"REPS2",0.4243,0.2612
"GCA",0.6395,0.4446
"MPV17",1.4832,1.5204
"CYC1",1.1009,1.1105
"DOCK5",0.8114,0.5903
"ISYNA1",1.5183,1.4537
"PRR5L",0.9234,0.9196
"F11R",0.8948,0.6812
"LST1",0.8287,0.7426
"VPS18",1.654,1.5546
"B2M",1.7717,1.668
"POLR2C",0.9171,0.7436
"C16orf62",1.4989,1.4847
"CDC123",1.1251,1.0119
"ATP6V1B2",1.0857,0.8884
"MXI1",1.2932,1.2509
"SOCS2",1.5355,1.2321
"MX1",0.9395,0.7647
"RGP1",1.7828,1.9371
"APBA2",0.5183,0.4891
"BCL6",0.718,0.5796
"KLRF1",0.7974,0.8895
"SYT11",1.4081,1.3661
"MXD4",0.9601,0.8683
"ZNF48",1.1974,1.1551
"PSMB8",1.3432,1.3185
"EIF4EBP2",1.24,1.1168
"EIF2S3",1.3071,1.2418
"ARHGEF7",1.309,1.1776
"PSMD9",1.5118,1.6363
"SGTA",0.9569,0.8573
"PORCN",0.8297,0.7408
"ZNFX1",1.0645,0.7706
"CXXC1",1.7275,1.8822
"GDE1",0.5981,0.4162
"SSBP3",1.3009,1.1865
"HEXA",1.7763,1.8711
"DSE",1.3813,1.2734
"FUCA1",1.3032,1.1093
"FZR1",0.9157,0.5891
"MFN1",1.8198,1.6258
"PARP3",1.544,1.3039
"RING1",1.6796,1.5361
"P2RY8",0.6017,0.6146
"ITGA5",0.7003,0.4547
"RNF135",1.2568,1.0682
"PADI4",0.7305,0.5357
"FAM173B",1.394,1.3292
"USP10",1.3386,1.3544
"HSP90AA1",1.3832,1.1451
"CCT3",0.9963,0.9669
"CARD9",1.2176,1.0868
"XYLT2",1.1182,1.0152
"CKAP4",1.1829,0.9294
"HSPBAP1",1.342,1.4279
"MRPS30",1.2362,1.0736
"LEO1",0.7442,0.7506
"LIMK2",0.7507,0.521
"KIAA1324",1.0694,0.944
"TXNDC15",0.5109,0.3237
"ANO6",1.4839,1.2722
"ANPEP",1.1707,0.9044
"CECR6",0.8103,0.6121
"TBK1",1.2968,1.3944
"NBPF3",1.559,1.6866
"SLC9A9",1.0921,1.0835
"CALCOCO1",0.7813,0.6889
"PLOD1",0.4426,0.1994
"ZNF282",1.3675,1.2241
"ISCA2",0.5446,0.4003
"EXTL3",0.5591,0.3365
"CLEC16A",1.3415,1.3386
"TLK1",1.1429,1.2793
"MED17",1.5747,1.4066
"TIMM13",1.4114,1.2216
"SPTLC2",1.1172,0.9649
"TRIM3",1.5875,1.6722
"TBL1X",0.6647,0.4643
"TADA1",1.1534,0.9287
"INTS3",1.2311,1.0526
"RPS27",1.0779,0.8297
"SMURF2",1.4365,1.2882
"FBXO4",1.1292,0.9152
"ZNF277",1.1233,0.8913
"COX7B",1.2776,1.0074
"LTB4R",0.8902,0.5721
"GAA",1.0801,0.7955
"PMM1",1.7639,1.6211
"GZF1",1.5081,1.3414
"EIF3B",1.2314,1.4197
"COX6B1",1.4744,1.3181
"USP15",1.135,1.1506
"PDLIM1",1.784,1.4794
"POLR2I",1.4209,1.2592
"RPL17",1.2369,0.9694
"TMEM203",0.9064,0.8445
"ARHGAP4",1.881,1.7522
"C12orf29",0.9923,0.884
"ROGDI",1.0695,0.913
"NFAM1",0.7557,0.4932
"REV3L",0.764,0.6116
"PRPF4",1.6036,1.711
"ZNF574",1.0286,0.9215
"APPL1",0.7797,0.6095
"NCOA4",0.9918,0.6285
"MAN2B2",1.9201,1.7861
"TOPORS",0.897,0.9412
"ZNF689",1.7957,1.8168
"IL21R",0.7357,0.6213
"ISG15",1.1092,0.9798
"GALNT6",1.6443,1.5108
"CEACAM1",0.3965,0.2264
"NEK6",1.8198,1.6211
"ATP5SL",1.6715,1.6344
"SCLY",1.18,1.11
"HAUS7",1.5624,1.5762
"CCL28",0.5245,0.3985
"CD99",1.211,1.2144
"ZNF354B",1.4017,1.2086
"EIF2B5",1.4002,1.4583
"SMARCC1",1.436,1.6936
"AP4B1",1.1121,0.9251
"PISD",0.8565,0.7481
"NSMCE1",1.2915,1.1088
"TRIB1",0.6059,0.4175
"C15orf39",1.1944,1.1932
"C21orf59",0.6328,0.415
"EBPL",0.8361,0.6884
"PXMP2",1.4681,1.4381
"ZBTB7A",1.59,1.6801
"CXCL16",0.8582,0.6906
"FAHD1",1.5173,1.3386
"SLC39A13",0.686,0.4142
"ARHGAP9",0.7251,0.6116
"LRRC8C",0.8766,0.7401
"MED13L",1.4468,1.2263
"FIG4",1.2002,0.9053
"ARRB1",1.1928,1.0144
"KLHL6",1.045,1.107
"SPTLC1",1.5344,1.4554
"CCDC88A",0.7535,0.6179
"TALDO1",1.0358,0.8
"COMMD7",1.3185,1.2172
"PFKFB3",0.975,0.8125
"EXOSC9",0.8207,0.5659
"FDX1",1.1289,0.8398
"CSGALNACT1",1.1664,1.1731
"UGDH",1.3814,1.177
"ROCK1",1.3521,1.3836
"HNRNPK",1.2708,1.5468
"EFNA4",1.1971,1.2488
"DCTN1",1.06,0.9054
"VAMP1",1.9422,1.9752
"BMP2K",1.4316,1.2081
"UTP6",1.2236,0.9543
"DNAJA2",0.9895,1.0144
"NEK9",0.8468,0.9353
"SF3B2",1.2098,1.442
"RCN1",1.6532,1.549
"MRPS25",0.6586,0.5118
"TBPL1",1.8956,1.7266
"FAM89B",1.0136,1.1395
"DHTKD1",0.897,0.6964
"CISD2",1.3849,1.3491
"MGEA5",0.9464,0.8114
"CCT8",0.7958,0.7583
"SYTL1",1.278,1.3
"MCOLN1",0.8333,0.6337
"AKR7A2",1.113,0.8887
"PNKP",1.123,0.9076
"CABLES2",1.6575,1.612
"POP4",1.0974,0.8936
"HSF1",0.8932,0.826
"DPEP2",0.6011,0.4235
"ACAT1",1.0363,0.7456
"LRP10",0.6371,0.3963
"DEAF1",1.7037,1.5448
"APP",1.8112,1.8977
"ZNF671",0.9384,0.7178
"PGLS",1.1516,0.8844
"PIM1",1.4458,1.4018
"OXR1",1.236,1.0492
"CD300C",1.3574,1.1796
"PIGX",0.8234,0.6619
"SLA",0.4784,0.3095
"CLCN7",1.5416,1.4352
"NR4A1",0.8657,0.8674
"TMEM181",1.5591,1.169
"TRIM56",1.1018,1.0214
"UBLCP1",1.2817,1.3422
"TIA1",1.2203,1.1032
"DRG1",1.4749,1.2893
"RAB3GAP2",0.5881,0.4602
"RCSD1",1.0053,0.7724
"CDR2",0.6003,0.4209
"PXN",0.9847,0.9016
"NAGPA",1.4578,1.5636
"ATP9B",1.0108,0.8284
"TP53I11",0.5611,0.3747
"NANS",1.167,1.133
"ANKIB1",1.0608,0.8693
"PAAF1",0.9773,0.8415
"IL10RB",1.303,1.1357
"C14orf119",1.6179,1.3109
"CD79A",1.1478,1.0544
"CDC34",1.0321,0.7995
"KLHL7",1.3801,1.3997
"CKAP5",1.393,1.3385
"RABEPK",1.4293,1.1544
"PHACTR4",1.7672,1.7669
"ZNF358",0.8206,0.7713
"PPP1R7",1.5454,1.5404
"NRG1",1.1769,1.1922
"DBP",0.952,0.9134
"TIMM44",1.6472,1.5436
"GEMIN4",0.3505,0.339
"JOSD1",1.9266,1.7073
"FAM65B",1.7239,1.5023
"JMJD7-PLA2G4B",1.8221,1.7536
"FASTK",1.2872,1.1954
"SKIV2L2",1.2307,1.0074
"DGKA",1.1021,1.0857
"BCL11A",0.7789,0.5426
"C12orf43",1.5036,1.2908
"OLIG1",1.6126,1.5743
"TSPAN14",1.1711,0.9207
"ORAI1",1.255,1.234
"ATN1",1.3863,1.3203
"RAB2A",1.318,1.2431
"PPIH",1.7226,1.8001
"GPATCH1",1.3098,1.0875
"SCRN1",1.6096,1.4721
"PANK4",1.4645,1.263
"RXRB",1.0084,0.8659
"C2CD2L",1.6956,1.7357
"WDFY2",1.5309,1.6366
"DDX10",1.2008,1.1765
"SMAP2",0.5638,0.3924
"THAP4",1.4134,1.4507
"LMO2",1.7978,1.7781
"DNAJC13",1.3041,1.2931
"CCDC69",1.0329,0.9707
"CYB561D1",0.8613,0.7306
"LUC7L",1.5987,1.5895
"LGALS3",1.5094,1.4296
"PSMG1",0.7961,0.6223
"C17orf80",1.3272,1.1643
"SH2D3C",1.1994,0.867
"ZNF598",0.9987,1.0009
"DGAT1",0.8527,0.7029
"RRP1B",0.796,0.6052
"XPO5",1.4219,1.4814
"STK10",1.5285,1.3774
"ATG7",1.2415,0.9519
"RAB11FIP5",1.8301,1.7031
"SHQ1",1.481,1.2951
"ADCY4",0.6694,0.5651
"ARID3B",1.1072,1.032
"OPRL1",1.2596,1.0141
"SLC29A3",1.2913,1.155
"UPP1",1.2336,1.1423
"COMMD4",1.3471,1.4302
"CFL1",0.8712,0.8157
"G3BP2",1.1751,1.0541
"ELMO2",1.3961,1.3842
"ULK3",1.045,0.841
"MSN",1.5007,1.2293
"EMP3",1.8116,1.8434
"LY6E",1.0287,1.1581
"TPP1",1.8024,1.5793
"BAZ2B",1.3717,1.4215
"PLA2G15",1.04,0.8438
"LXN",1.4693,1.5607
"TLR8",0.7136,0.4235
"NAGK",1.0174,0.9089
"MRPS5",1.2903,1.1374
"NDE1",0.7513,0.4755
"FAM122B",1.7377,1.6078
"NUP160",0.783,0.745
"ZKSCAN5",1.4982,1.4482
"AIF1",1.4875,1.2907
"HNRNPC",1.2445,1.1577
"AOC3",0.782,0.7321
"NLK",1.6292,1.6611
"C9orf78",1.26,1.2465
"PELI3",1.3187,1.4301
"MAPK7",1.4633,1.3923
"PPM1K",0.6218,0.4367
"ANO9",0.8223,0.6779
"XRCC3",1.5994,1.4694
"CPSF1",1.3142,1.3299
"RBM8A",1.4832,1.1551
"LRRC27",1.5715,1.799
"MCM5",1.6831,1.7688
"UHRF2",1.5511,1.3748
"WRB",0.9472,0.8691
"HMGN3",1.6076,1.3352
"ANXA11",0.9397,0.7565
"KIAA1429",0.9588,1.1765
"LMBR1L",1.6746,1.6552
"FAM129C",0.3351,0.2009
"PSMB5",1.0022,0.8903
"DCAF6",1.2765,1.2301
"PPP1R12B",0.7775,0.5733
"LPAR6",1.2708,1.1773
"CCT5",1.9319,1.9355
"NUP214",1.007,0.6608
"AHCY",1.3524,1.2788
"SAMD9",1.5009,1.459
"EXOC1",1.2229,0.8746
"ARV1",0.8961,0.599
"RNMT",0.8563,0.7939
"TJAP1",1.1901,1.2158
"SEC13",1.3524,1.2447
"GLUD1",1.2099,1.0869
"MTCH2",0.8219,0.6448
"FAM110A",1.3074,1.2881
"GRK6",1.09,0.9076
"SETMAR",1.6506,1.8221
"FGFR1OP2",1.404,1.3323
"VARS2",1.027,0.9836
"ECHDC1",1.4882,1.2305
"RRS1",0.4821,0.2448
"EIF2A",0.7756,0.6028
"MFSD7",0.8927,0.7296
"MOSPD3",1.0339,1.1462
"SIGIRR",1.3268,1.4113
"PAOX",0.8641,0.8262
"FOXN3",1.8257,1.7814
"ISOC2",1.3663,1.2371
"TLR7",1.0158,0.9112
"AAAS",1.4835,1.42
"TRAF1",0.9369,0.6636
"NUP188",1.2779,1.565
"GNS",1.3311,0.9358
"IL10RA",1.2578,1.4558
"NUDT14",1.8389,1.808
"NARFL",1.5447,1.5128
"RNASET2",1.0747,0.84
"IFI44L",0.829,0.7124
"SCCPDH",1.0692,0.7179
"SPAG7",1.4724,1.3259
"LARS2",1.6537,1.5284
"HDAC1",1.246,1.1251
"SNAPC3",1.6492,1.5458
"TTLL12",1.3686,1.513
"GSK3B",0.8995,0.6559
"HK2",1.3195,1.1289
"SEC22A",1.0649,0.898
"POLRMT",1.2457,1.3238
"HN1L",1.0924,0.9393
"SLAMF6",1.8698,1.7721
"NUPL2",1.3039,1.1127
"DEGS1",1.5008,1.377
"GLIPR2",1.1814,1.1939
"B4GALT1",1.237,0.9027
"AEN",1.0742,1.0487
"CLK1",1.5312,1.4946
"FARSA",1.1756,1.2405
"INPP5E",1.117,0.9496
"ZNF672",1.3031,1.3801
"TRMT2A",1.595,1.503
"NFE2L2",1.6539,1.8024
"CSTF2T",1.4904,1.4685
"PTRH1",1.2448,1.386
"RNF115",0.8329,0.6751
"ADO",1.3797,1.0362
"HNRNPF",0.9334,0.8896
"CARS",1.637,1.4561
"AKAP10",1.1532,0.9202
"DPAGT1",1.5011,1.4588
"PDCL3",0.5382,0.3438
"HECA",1.6166,1.5992
"DDX20",0.9575,0.8025
"RPL37A",0.5704,0.3478
"RYK",1.6345,1.5068
"FAM133B",0.8377,0.6167
"CD63",1.2116,0.9701
"PDHA1",0.902,0.634
"CPNE3",1.1821,1.01
"CBY1",1.2257,1.1457
"NCAPD3",1.259,0.9744
"ZFAND2A",1.5343,1.4793
"ATP5C1",1.2792,1.1227
"TTC32",0.9923,0.6766
"MAP7D3",1.1211,1.0588
"IFRD1",0.8288,0.7594
"GTF3C2",1.1363,1.1099
"PHPT1",1.6727,1.5106
"CNR2",1.2916,1.0681
"CD8B",0.6887,0.5934
"PSMD12",1.3715,1.1324
"MED20",1.6854,1.608
"SDPR",1.0717,0.8821
"MAGED1",0.773,0.8671
"MIOS",1.3872,1.2897
"NUP155",1.1872,1.0431
"XPO1",1.0087,0.7755
"TTC13",1.6529,1.4118
"SFI1",0.814,0.7071
"CAPN7",1.1256,1.068
"ALG6",1.4568,1.2865
"LTF",1.2646,1.1109
"CIB1",1.4735,1.4806
"TOM1L2",1.5662,1.4635
"KIN",1.6808,1.5142
"THAP7",1.3113,1.2519
"ACTR8",1.5604,1.4534
"STT3B",1.0999,1.0257
"SFT2D3",1.1061,0.8694
"DOPEY1",1.2832,1.0159
"PANK2",1.1707,1.1516
"BCAS3",1.1553,0.8589
"CXCR4",1.1262,1.0727
"SCMH1",1.2839,1.3678
"PTGDS",0.4397,0.3818
"SPTBN1",0.8006,0.8551
"GALK2",1.3521,1.304
"LENG8",1.2915,1.1713
"FAM107B",0.7832,0.5906
"RAN",0.9153,0.6212
"SDHB",1.7009,1.6228
"DEDD",0.9043,0.7659
"RRAS2",1.4589,1.2712
"RARA",0.6408,0.5073
"CALML4",0.8593,0.7788
"OAF",1.6812,1.5327
"SRP54",0.9533,0.7899
"DR1",1.6818,1.6099
"APOO",1.0614,0.7879
"ADCY3",1.4385,1.4295
"MTG1",1.5018,1.4847
"STAT5A",1.4725,1.2678
"AKTIP",1.446,1.453
"TMEM80",1.5028,1.5513
"NAAA",1.9373,1.7781
"XPC",1.5519,1.6445
"FASLG",1.2171,1.1972
"FBXL5",1.2952,1.2386
"MCRS1",1.7057,1.7507
"YIPF3",0.4635,0.4617
"HYAL2",1.2961,0.9447
"TMEM223",1.3432,1.1632
"LRRC8D",0.8232,0.6336
"ABCB1",1.5934,1.389
"TRIM14",1.4329,1.334
"POLG2",0.7277,0.4625
"OR52K3P",0.7711,0.6586
"TNIP2",1.4043,1.4019
"C11orf21",1.5104,1.4394
"IKBKG",0.5717,0.3465
"MDP1",1.3509,1.2133
"ZNF155",1.8682,1.725
"RNASEH2C",1.213,1.169
"GLT1D1",0.6411,0.4031
"TRNT1",1.3392,1.2744
"SCYL1",1.2503,0.9765
"ZNF639",1.1033,0.8338
"TMEM127",0.8689,0.6619
"MTHFD1",0.8318,0.8061
"ACOX1",0.7139,0.4709
"STRN4",0.8533,0.717
"PIGQ",1.1001,0.7806
"HMBS",1.115,0.9938
"S100A10",1.0264,0.7473
"TNFAIP6",0.5429,0.3194
"ADAT1",1.5989,1.5211
"SLC25A22",1.5596,1.397
"DIP2A",1.7638,1.5829
"FBRS",1.2273,0.9633
"CDKN1C",0.819,0.7052
"EI24",1.3881,1.4035
"ACTR5",1.2742,1.0166
"TMEM104",1.2215,1.1624
"NUAK2",1.0092,0.8291
"RGL2",0.8833,0.6916
"SURF4",1.1519,1.1979
"CHST14",0.9959,0.897
"GATA1",0.8643,0.678
"TSR2",1.5119,1.3256
"CD7",1.166,1.4418
"PHF19",1.3614,1.1677
"RASAL3",1.4727,1.476
"CAT",1.5034,1.6744
"STK11",0.74,0.4608
"RNF38",1.3476,1.1841
"MRPL2",1.6272,1.5752
"FOXP4",1.528,1.2616
"DDX27",0.8895,0.7661
"GLT8D1",1.409,1.1613
"MUSTN1",0.5741,0.6045
"DHX35",1.0168,0.7933
"CCNG2",0.8895,0.6304
"ZNF451",0.9628,0.9109
"UBASH3A",0.5876,0.478
"ATP5G1",1.1748,1.0733
"CUEDC2",1.6848,1.7362
"ITGB5",1.1161,0.8131
"CENPT",1.6108,1.6368
"AHSP",0.9042,0.8354
"CCDC130",1.1206,1.0281
"TAB2",1.645,1.494
"H1FX",0.9542,0.943
"C1D",1.7099,1.7751
"NOP58",0.612,0.3301
"GSTP1",1.3211,1.3509
"SS18L2",1.3185,1.0497
"CDH23",1.0137,0.7705
"MRPS26",1.0086,0.8829
"CINP",1.2579,1.4524
"FNDC3A",1.4393,1.2412
"NFKBIL1",1.3537,1.2477
"FAM20B",1.475,1.7331
"RPA2",1.0412,0.966
"NFXL1",1.6359,1.3851
"MED23",1.0825,0.8897
"RPH3A",0.8641,0.626
"CECR1",1.2416,0.8721
"STK19",1.0086,0.8509
"WWP2",1.2919,0.9678
"EIF2AK3",1.2372,0.8299
"ACTA2",1.0497,0.9306
"IL3RA",1.0714,1.0237
"TRIO",1.1246,1.4581
"IKZF3",1.1922,1.2277
"ATP5L",1.4588,1.1765
"PMVK",1.4584,1.4466
"ZMYM4",0.8936,0.8727
"PREX1",1.0922,0.8993
"AOAH",0.7174,0.4219
"RPL15",0.8596,0.691
"PLB1",0.6828,0.4495
"PSMG2",1.743,1.6515
"AP2S1",0.9371,0.8567
"LCN2",0.8267,0.5242
"LGALS2",0.7811,0.7
"EVI2B",0.8047,0.7855
"ATF1",1.8575,1.8993
"TREML1",0.8892,0.6235
"NSFL1C",0.6003,0.4009
"SLC38A2",1.2741,1.2475
"EME2",1.3936,1.2897
"MNT",1.5129,1.6616
"TAB1",1.43,1.4252
"COX5A",1.43,1.1718
"PPP2R5A",0.7445,0.5632
"EML2",1.3233,1.5081
"PDE6D",1.5708,1.769
"FAM118A",1.1087,0.9737
"HBM",0.8884,0.7511
"BTBD11",1.105,0.8465
"ASF1A",1.0566,0.8584
"EIF1",1.4821,1.4249
"ZNF346",1.5507,1.2125
"NCAPH2",1.9669,1.8653
"HIVEP1",1.7684,1.5632
"HAPLN3",0.7003,0.5511
"COX19",1.4792,1.588
"IRF2BP1",1.2197,1.1207
"INTS4",1.2953,1.4601
"TRADD",1.1856,1.201
"OS9",1.4316,1.1688
"UBE2E2",1.5538,1.3743
"METTL10",0.6865,0.4739
"NUDCD2",1.049,0.7121
